"author","comment","commentsCount","pageUrl","replyCount","title","type","videoID","voteCount"
"@LitonAbdul-kc4li","Wow really beautiful❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@aqtyffhuu","สมัครได้ช่องทางไหนชั้นต้องการทำกิจกรรมนี้กับแฟนเก่า","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@sarafatrubi","Bhai beast aap bahut nek dil insan ho","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@devilkiller3195","7:27 I am with Josh","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@OFFICAL_BLOCKYCRAZE6611","Bro aloo khaoge?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@MaanikJatt-s1u","Such a nice video","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@OBITO-z6c2b","😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@BrianNkadimeng","Pls warra when u come to S.A pick me for every challenge","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@onlyme-k8i","Aalu khaoga","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@onlyme-k8i","Aalu khaoga","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@onlyme-k8i","Aalu khaoga🎉🎉🎉🎉😂😂😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"7"
"@AlejandroCastro-t3e","Yo lo hacía sin dudas es dinero","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@lifewjuju","He was so toxic throughout the video","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@joylin8226","they shouldn't have cut their chain in half so early","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@rafaelmota3582","cara fracote 😂😂😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@TiaOnTopFrl","Bro Suzie had the biggest glow down ever","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@gefurchtet59","20:39 altında donla duruo","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@joannedifford4590","Suzie is player 456 by now😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@Thongsamak-j2e6e","ซูซี่เริ่มเง่น555","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@DaviLuccaRocha-s9k","Eu já pegava ela de geito😊😊😊","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@KauãOliveira-h4g","Que saudades da minha menina 😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@yarelychipia561","Beast  en  mi  país  no  está  disponible  la  aplicación","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@DarlynBlanco-f1m","Nuevo suscriptor🎉❤❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@misaelGarcia-wl7ry","Wow qué chévere","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@mariahluschak1824","Do a challenge where someone has to quit smoking","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","1","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"141"
"@hollzern","Another reason why I dont wanna be in a relationship","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","1","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Tolaniallen","much love from Nigeria ❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@hollowed8943","Do one where they have no access to electronics for 9 months","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@CacauClaudia-tu4dj","❤❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@uzayrkhan1720","Why did u say 3 days chained together","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@burak.35.35","Sen bizi 2 saat tut biz barışırız ama aramızda engel var kardeşim","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@YarenYesilyurt-k6g","Ne diyo olummmm 36:49","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@thomekk2165","absolut crazy","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Millano18723","Typical delulu woman 😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@shoev8716","Я всё жизнь подписан на мистер бист но ничего не могу выговорить😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SamomHanji","🎉🎉❤❤😂😢😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MarouaMaroua-m5y","Blink listen to blackpink jump song ❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@KatharinaWeisheim","That might have been the most dramatic romance mini movie i've every seen","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Md.ataullahOsamani","🤣🤣🤣🤣","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Bread_198","josh has w rizz","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ClaudiaCatalan-m8t","😮","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Maverick281","Can I have 10k for being adopted mrbeast plz","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@mbtutorial331","❤😊🥺","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@mdsohagg025","❤❤❤❤❤😊","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@LeoSoto-m6u","Y en mexico no ay jugo de tu chocolate","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@montanaoff3375","They wear the same closes for 30days?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@felix-tr3nb","How to wear the clothes?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@GyroJin","No way","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","reply",,"0"
"@hollzern","Ever","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","reply",,"0"
"@chaserighthouse8438","Aww","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@RAJRAMBARAN","Josh and Suzie should get back together ❤❤❤❤❤🎉🎉🎉","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@raselhowlader3250","😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@axxzxrazer120","chopsticks on the date ?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@AaronSalazar-v1z","I want a tesler","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@AdAdventureVlogs","❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ShuvoMohonto-bd2bo","😂😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@geo-maps368","Are you sure","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@NoWaYlOLyPoP","Как Мистер бист купидомон стал","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@libbyhardman6702","Not the wide eyes saying 'It can'","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Lav-y4c8","2:06 the woman was too stunned to speak","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@KənanCəfərov-v8y","24:56 pembe yalanlar serisindeki kız","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@sandyyazbek4170","If you do a quitting smoking video i’d love to do it !!! I’ve been trying to quit and that would be the exact motivation i need to quit this freaking thing","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@Mohamed.M.S","الفيديو متصور في يومين 😏","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Chollywoodresumenes","mrbeast come to PERU plis","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@carlostorresmorales8508","Por qué no me llevaste a mi mrbeast","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@JoãofelipeAraujo-t3j","Cute couple, it was great to see them reconcile after three years, right?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@sanjeevsingh-do9re","Aloo khaoge","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@LunkyKng","I have just a thing 
Kya indian best friend par bhi video hai","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@LunkyKng","That's too interesting","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@masihbelajar2911","Mrbeast 1000$","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@dikeledisejake918","Wait a minute did he just throw our hearts pillow?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@EricLukalakiese","Très formidables 🎉🎉🎉🎉🎉🎉🎉🎉🎉.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@lettylynn7412","30 days is a long time","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@san6901","Wow indian youtuber must do ....this type challenge","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Titus-y4p","Why not just take the money earlier and share","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ZarnishFatimai","You coming Pakistan City Rawalpindi Karachi Bahkkar","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@LloydKatjangua","Part 2 plz","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@animalsaiwarld","This video verey sweet ❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@CursedxToxic","Aloo khaoge?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@AprilBennett-s5e","He is so  meen😢","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Vaninh-rz3nn","Có ai người Việt ko","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Terminator34115","i dont have a girlfriend","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@fry-g8i","7:01 FIGHT FIGHT FIGHT FIGHT","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@BashirAhammad-b8z","Ho","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MultiNoob98","What about norwegian 7 eleven","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Aaryan0bro","33:06 best part😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@싱글몰트위스키","30일 ... 좀 짧은거 같네요 훌륭한 음식 . 좋은 시설 이니 좀 가혹한 환경이 더 흥미로울꺼 같네요 😮","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Rianzim-10","Essa assistência vai entrar na história","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MdBaberalam-c6o","Kuchh dollar de do","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","I want @feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Pliz 1 feastable 🪐","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Only 1 feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Helloo i want only 1 feastably","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","I want only 1 feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","I want feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","I want only 1 feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","I want feastableeeee","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Can i get pliz feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Can i get feastable for azerbaidjan?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Can i get feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Can i get feastable pliz","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@SakuraMur-v7u2x","Can i get feastable","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ArietJeenbekov-p4v","Мистер бист пожалыста приехай Кыргызстан пожалыста","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","1","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@nirunashyamal5213","See guyz# Money brings your ex back! 👽","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@zetroXP","Егорик","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@rockmangrug","I would have had that handcuff off soo fast. Josh is too nice that's why she cheated on him and abandoned him 😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","1","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@MdAbdurRazzakKhan-g2e9s","বাংলাদেশ থেকে কে কে","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@BİZDEDÜŞTÜKSONSUZA","Kiss❤❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@INTP_OVERT","Мистер Бист не приедет","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","reply",,"0"
"@NotForLong-on3mu","wait are you fr?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","reply",,"0"
"@Neeko-s5s","How they had wear the clothes 😂😂😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","1","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"5"
"@valerielecoq1108","er ist volle böse","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@lalaicha-p4o","kakak 🎉🎉","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@skertinNMPZ","absolute cinema.","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@DEv-k6b","Bike is love at first sight  😁💘","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@TriptPunia-y3c","How many money will suzie earn🤨","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@elisapezzino5672","Tesla💀💀💀💀💀❌","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@WeerayuthAunaram","ผมเห็นคุณยิ้ม~คุณมีแฟนหรอ😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"2"
"@Japman-ei4to","i’d do that for free 💔💔💔","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@BằnganPhạm-e3c","suzy thật thà quáaaa","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ПАХНУКАКМУЖЧИНА","6:27 я за Джоша❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@roy_123-t8u","Yeah","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@jy2108","여자가 왜 헤어지자고 했는지 알겠다. 남자가 생각없이 말하네","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@طارقزيادالسامعي-ذ1و","استغفر الله واتوب إليه","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@FGTUiio","ผมโครดอยากรู้เลยถ้าเง่*จะทำไงคนไทยตอบผมที😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@にゃんしい","22:30ミッキーの三銃士のBGMだ","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@khasijokers9950","Same person why?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@rodgity_dodgity","Noooooooo","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Tey_edits9863","Absolute cinema🔥","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@rodgity_dodgity","No","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Zyrthic","Fr thanks for pointing that had they had to take the chain off to put clothes on","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","reply",,"0"
"@朱珮瑜-n5e","台灣有沒有？","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Psalm23Psalm91Amen","From ex to the beast and princess ❤❤❤😂😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@Sln343","I think they made more than 250 000dolar","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@freezeso2855","Я Рада за них❤❤❤❤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"1"
"@MHj-g9n","Quiero estar en uno de tus vídeos si o no 😸😇","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@KordelDentino","LOVE THIS VIDEO","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@MdRayhan-e2u","😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ImOnSilencedont-kw3kp","might be the most easiest mrbeast challenge","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@jevilstail","6:10","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@foltyn_is_drippy-foltynfamily","How","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@muzan_slayer01","The task :🫂❤️
The viewer's:👤","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@TawhidIslam-f8m9g","‌","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@YonnyJr","yo quiero participar en un reto :c","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@RadhakrushnaSahoo-v3j","Caution :- Don't triple tap ⚠️","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"4"
"@hassansiddiqui9999","The chain is too long","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@RahimShakeel-u8h","Aalu khaoge😂😂","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@ladamoon-n6w","한번도 하기 어려울텐데  챌린지를 2번이다 한다고? 짜고 쳤냐?","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@PhongNguyen-cu6qj","Ủa công tay vậy sao tắm thai áo","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@NadjedaRoger","S","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
"@JordanWalker-w9u","They were a great couple fr the kissssssssss❤❤❤😘😘🫦💋","52636","https://www.youtube.com/watch?v=4l97aNza_Zc","0","Survive 30 Days Chained To Your Ex, Win $250,000","comment",,"0"
